,f_load,year,month,day,hour,weekday,holiday,fz,LUZ0
2016-06-18T03:00:00,5910,2016,6,18,3,5,0,2,15.82
2016-06-18T04:00:00,5911,2016,6,18,4,5,0,1,14.37
2016-06-18T05:00:00,5974,2016,6,18,5,5,0,1,12.95
2016-06-18T06:00:00,5898,2016,6,18,6,5,0,2,12.32
2016-06-18T07:00:00,5718,2016,6,18,7,5,0,2,11.81
2016-06-18T08:00:00,5936,2016,6,18,8,5,0,1,11.31
2016-06-18T09:00:00,6562,2016,6,18,9,5,0,1,11.09
2016-06-18T10:00:00,6769,2016,6,18,10,5,0,1,11.32
2016-06-18T11:00:00,6815,2016,6,18,11,5,0,1,11.1
2016-06-18T12:00:00,6903,2016,6,18,12,5,0,1,10.74
2016-06-18T13:00:00,6852,2016,6,18,13,5,0,2,11.39
2016-06-18T14:00:00,6834,2016,6,18,14,5,0,2,12.49
2016-06-18T15:00:00,6743,2016,6,18,15,5,0,2,14.1
2016-06-18T16:00:00,6571,2016,6,18,16,5,0,2,15.38
2016-06-18T17:00:00,5893,2016,6,18,17,5,0,2,16.9
2016-06-18T18:00:00,5777,2016,6,18,18,5,0,2,17.33
2016-06-18T19:00:00,5682,2016,6,18,19,5,0,2,17.41
2016-06-18T20:00:00,5659,2016,6,18,20,5,0,2,18.05
2016-06-18T21:00:00,5682,2016,6,18,21,5,0,1,16.94
2016-06-18T22:00:00,5671,2016,6,18,22,5,0,2,16.07
2016-06-18T23:00:00,6290,2016,6,18,23,5,0,1,15.69
2016-06-19T00:00:00,6262,2016,6,19,0,6,0,2,15.34
2016-06-19T01:00:00,6161,2016,6,19,1,6,0,2,14.81
2016-06-19T02:00:00,6026,2016,6,19,2,6,0,2,14.21
2016-06-19T03:00:00,5836,2016,6,19,3,6,0,2,13.32
2016-06-19T04:00:00,5826,2016,6,19,4,6,0,2,12.82
2016-06-19T05:00:00,5787,2016,6,19,5,6,0,2,12.66
2016-06-19T06:00:00,5854,2016,6,19,6,6,0,1,12.46
2016-06-19T07:00:00,6094,2016,6,19,7,6,0,1,12.46
2016-06-19T08:00:00,6408,2016,6,19,8,6,0,1,12.21
2016-06-19T09:00:00,6665,2016,6,19,9,6,0,1,12.16
2016-06-19T10:00:00,6633,2016,6,19,10,6,0,2,12.15
2016-06-19T11:00:00,6544,2016,6,19,11,6,0,2,12.11
2016-06-19T12:00:00,6866,2016,6,19,12,6,0,1,12.14
2016-06-19T13:00:00,6622,2016,6,19,13,6,0,2,12.34
2016-06-19T14:00:00,6520,2016,6,19,14,6,0,2,12.5
2016-06-19T15:00:00,6571,2016,6,19,15,6,0,1,13.04
2016-06-19T16:00:00,6423,2016,6,19,16,6,0,2,13.23
2016-06-19T17:00:00,6001,2016,6,19,17,6,0,2,13.33
2016-06-19T18:00:00,5670,2016,6,19,18,6,0,2,13.96
2016-06-19T19:00:00,5608,2016,6,19,19,6,0,2,14.09
2016-06-19T20:00:00,5629,2016,6,19,20,6,0,1,13.87
2016-06-19T21:00:00,5665,2016,6,19,21,6,0,1,14.14
2016-06-19T22:00:00,5406,2016,6,19,22,6,0,2,14.57
2016-06-19T23:00:00,5705,2016,6,19,23,6,0,1,14.41
2016-06-20T00:00:00,5968,2016,6,20,0,0,0,1,14.32
2016-06-20T01:00:00,5920,2016,6,20,1,0,0,2,14.28
2016-06-20T02:00:00,5889,2016,6,20,2,0,0,2,14.04
2016-06-20T03:00:00,5822,2016,6,20,3,0,0,2,13.45
2016-06-20T04:00:00,6141,2016,6,20,4,0,0,1,13.01
2016-06-20T05:00:00,6327,2016,6,20,5,0,0,1,12.68
2016-06-20T06:00:00,6629,2016,6,20,6,0,0,1,12.35
2016-06-20T07:00:00,7052,2016,6,20,7,0,0,1,12.07
2016-06-20T08:00:00,7138,2016,6,20,8,0,0,1,11.85
2016-06-20T09:00:00,7356,2016,6,20,9,0,0,1,11.72
2016-06-20T10:00:00,7637,2016,6,20,10,0,0,1,11.67
2016-06-20T11:00:00,7145,2016,6,20,11,0,0,2,11.59
2016-06-20T12:00:00,7185,2016,6,20,12,0,0,1,11.65
2016-06-20T13:00:00,7111,2016,6,20,13,0,0,2,11.92
2016-06-20T14:00:00,7056,2016,6,20,14,0,0,2,12.57
2016-06-20T15:00:00,6863,2016,6,20,15,0,0,2,14.0
2016-06-20T16:00:00,6606,2016,6,20,16,0,0,2,15.3
2016-06-20T17:00:00,6595,2016,6,20,17,0,0,2,16.67
2016-06-20T18:00:00,6401,2016,6,20,18,0,0,2,17.62
2016-06-20T19:00:00,6206,2016,6,20,19,0,0,2,18.49
2016-06-20T20:00:00,6232,2016,6,20,20,0,0,1,19.85
2016-06-20T21:00:00,6185,2016,6,20,21,0,0,2,20.53
2016-06-20T22:00:00,5953,2016,6,20,22,0,0,2,21.12
2016-06-20T23:00:00,5953,2016,6,20,23,0,0,3,21.44
2016-06-21T00:00:00,6232,2016,6,21,0,1,0,1,21.39
2016-06-21T01:00:00,6046,2016,6,21,1,1,0,2,20.67
2016-06-21T02:00:00,5977,2016,6,21,2,1,0,2,19.77
2016-06-21T03:00:00,5771,2016,6,21,3,1,0,2,18.48
2016-06-21T04:00:00,5998,2016,6,21,4,1,0,1,17.41
2016-06-21T05:00:00,6078,2016,6,21,5,1,0,1,16.68
2016-06-21T06:00:00,6857,2016,6,21,6,1,0,1,15.94
2016-06-21T07:00:00,7354,2016,6,21,7,1,0,1,15.57
2016-06-21T08:00:00,7450,2016,6,21,8,1,0,1,15.08
2016-06-21T09:00:00,7646,2016,6,21,9,1,0,1,14.72
2016-06-21T10:00:00,8020,2016,6,21,10,1,0,1,14.57
2016-06-21T11:00:00,7448,2016,6,21,11,1,0,2,14.49
2016-06-21T12:00:00,7552,2016,6,21,12,1,0,1,14.38
2016-06-21T13:00:00,7504,2016,6,21,13,1,0,2,14.48
2016-06-21T14:00:00,7384,2016,6,21,14,1,0,2,14.82
2016-06-21T15:00:00,7260,2016,6,21,15,1,0,2,15.47
2016-06-21T16:00:00,7054,2016,6,21,16,1,0,2,16.67
2016-06-21T17:00:00,6918,2016,6,21,17,1,0,2,17.96
2016-06-21T18:00:00,6624,2016,6,21,18,1,0,2,18.3
2016-06-21T19:00:00,6349,2016,6,21,19,1,0,2,18.22
2016-06-21T20:00:00,6339,2016,6,21,20,1,0,2,17.75
2016-06-21T21:00:00,6398,2016,6,21,21,1,0,1,17.81
2016-06-21T22:00:00,5999,2016,6,21,22,1,0,2,17.79
2016-06-21T23:00:00,5911,2016,6,21,23,1,0,2,18.16
2016-06-22T00:00:00,5777,2016,6,22,0,2,0,2,18.39
2016-06-22T01:00:00,5719,2016,6,22,1,2,0,2,18.61
2016-06-22T02:00:00,5980,2016,6,22,2,2,0,1,19.04
2016-06-22T03:00:00,5811,2016,6,22,3,2,0,2,18.46
2016-06-22T04:00:00,5811,2016,6,22,4,2,0,3,17.52
2016-06-22T05:00:00,6147,2016,6,22,5,2,0,1,16.96
2016-06-22T06:00:00,6950,2016,6,22,6,2,0,1,16.9
2016-06-22T07:00:00,7383,2016,6,22,7,2,0,1,16.7
2016-06-22T08:00:00,7538,2016,6,22,8,2,0,1,16.67
2016-06-22T09:00:00,7822,2016,6,22,9,2,0,1,16.47
2016-06-22T10:00:00,8014,2016,6,22,10,2,0,1,16.4
2016-06-22T11:00:00,7459,2016,6,22,11,2,0,2,16.31
2016-06-22T12:00:00,7688,2016,6,22,12,2,0,1,16.15
2016-06-22T13:00:00,7674,2016,6,22,13,2,0,2,16.56
2016-06-22T14:00:00,7489,2016,6,22,14,2,0,2,17.65
2016-06-22T15:00:00,7269,2016,6,22,15,2,0,2,19.77
2016-06-22T16:00:00,6883,2016,6,22,16,2,0,2,21.58
2016-06-22T17:00:00,6938,2016,6,22,17,2,0,1,23.12
2016-06-22T18:00:00,6724,2016,6,22,18,2,0,2,24.48
2016-06-22T19:00:00,6542,2016,6,22,19,2,0,2,25.77
2016-06-22T20:00:00,6543,2016,6,22,20,2,0,1,26.81
2016-06-22T21:00:00,6648,2016,6,22,21,2,0,1,27.83
2016-06-22T22:00:00,6257,2016,6,22,22,2,0,2,28.58
2016-06-22T23:00:00,6076,2016,6,22,23,2,0,2,29.14
2016-06-23T00:00:00,6077,2016,6,23,0,3,0,1,29.24
2016-06-23T01:00:00,5988,2016,6,23,1,3,0,2,28.82
2016-06-23T02:00:00,6098,2016,6,23,2,3,0,1,27.47
2016-06-23T03:00:00,6019,2016,6,23,3,3,0,2,25.67
2016-06-23T04:00:00,5979,2016,6,23,4,3,0,2,23.18
2016-06-23T05:00:00,6215,2016,6,23,5,3,0,1,21.94
2016-06-23T06:00:00,6882,2016,6,23,6,3,0,1,21.11
2016-06-23T07:00:00,7397,2016,6,23,7,3,0,1,20.36
2016-06-23T08:00:00,7585,2016,6,23,8,3,0,1,19.73
2016-06-23T09:00:00,7776,2016,6,23,9,3,0,1,18.56
2016-06-23T10:00:00,8027,2016,6,23,10,3,0,1,18.0
2016-06-23T11:00:00,7588,2016,6,23,11,3,0,2,17.51
2016-06-23T12:00:00,7689,2016,6,23,12,3,0,1,17.04
2016-06-23T13:00:00,7699,2016,6,23,13,3,0,1,17.99
2016-06-23T14:00:00,7649,2016,6,23,14,3,0,2,20.27
2016-06-23T15:00:00,7655,2016,6,23,15,3,0,1,22.4
2016-06-23T16:00:00,7370,2016,6,23,16,3,0,2,24.37
2016-06-23T17:00:00,7167,2016,6,23,17,3,0,2,25.94
2016-06-23T18:00:00,7005,2016,6,23,18,3,0,2,27.52
2016-06-23T19:00:00,6778,2016,6,23,19,3,0,2,28.88
2016-06-23T20:00:00,6724,2016,6,23,20,3,0,2,29.79
2016-06-23T21:00:00,6835,2016,6,23,21,3,0,1,30.68
2016-06-23T22:00:00,6482,2016,6,23,22,3,0,2,31.36
2016-06-23T23:00:00,6329,2016,6,23,23,3,0,2,31.77
2016-06-24T00:00:00,6210,2016,6,24,0,4,0,2,31.87
2016-06-24T01:00:00,6025,2016,6,24,1,4,0,2,31.29
2016-06-24T02:00:00,6053,2016,6,24,2,4,0,1,29.54
2016-06-24T03:00:00,5891,2016,6,24,3,4,0,2,27.37
2016-06-24T04:00:00,5843,2016,6,24,4,4,0,2,24.93
2016-06-24T05:00:00,6315,2016,6,24,5,4,0,1,23.95
2016-06-24T06:00:00,7153,2016,6,24,6,4,0,1,22.89
2016-06-24T07:00:00,7697,2016,6,24,7,4,0,1,21.72
2016-06-24T08:00:00,7826,2016,6,24,8,4,0,1,21.19
2016-06-24T09:00:00,8007,2016,6,24,9,4,0,1,20.45
2016-06-24T10:00:00,8160,2016,6,24,10,4,0,1,20.29
2016-06-24T11:00:00,7834,2016,6,24,11,4,0,2,20.04
2016-06-24T12:00:00,7844,2016,6,24,12,4,0,1,20.23
2016-06-24T13:00:00,7727,2016,6,24,13,4,0,2,21.2
2016-06-24T14:00:00,7594,2016,6,24,14,4,0,2,21.92
2016-06-24T15:00:00,7283,2016,6,24,15,4,0,2,23.57
2016-06-24T16:00:00,7127,2016,6,24,16,4,0,2,24.99
2016-06-24T17:00:00,7101,2016,6,24,17,4,0,2,26.58
2016-06-24T18:00:00,6929,2016,6,24,18,4,0,2,27.95
2016-06-24T19:00:00,6676,2016,6,24,19,4,0,2,29.28
2016-06-24T20:00:00,6646,2016,6,24,20,4,0,2,30.15
2016-06-24T21:00:00,6674,2016,6,24,21,4,0,1,31.11
2016-06-24T22:00:00,6286,2016,6,24,22,4,0,2,31.26
2016-06-24T23:00:00,6056,2016,6,24,23,4,0,2,31.35
2016-06-25T00:00:00,5816,2016,6,25,0,5,0,2,30.3
2016-06-25T01:00:00,5739,2016,6,25,1,5,0,2,29.44
2016-06-25T02:00:00,5813,2016,6,25,2,5,0,1,28.1
2016-06-25T03:00:00,5705,2016,6,25,3,5,0,2,26.15
2016-06-25T04:00:00,5994,2016,6,25,4,5,0,1,23.58
2016-06-25T05:00:00,5889,2016,6,25,5,5,0,2,22.6
2016-06-25T06:00:00,5677,2016,6,25,6,5,0,2,21.66
2016-06-25T07:00:00,5917,2016,6,25,7,5,0,1,20.61
2016-06-25T08:00:00,6253,2016,6,25,8,5,0,1,20.31
2016-06-25T09:00:00,6419,2016,6,25,9,5,0,1,20.06
2016-06-25T10:00:00,6541,2016,6,25,10,5,0,1,19.62
2016-06-25T11:00:00,6538,2016,6,25,11,5,0,2,18.94
2016-06-25T12:00:00,6746,2016,6,25,12,5,0,1,18.35
2016-06-25T13:00:00,7255,2016,6,25,13,5,0,1,18.21
2016-06-25T14:00:00,6919,2016,6,25,14,5,0,2,18.21
2016-06-25T15:00:00,6747,2016,6,25,15,5,0,2,18.56
2016-06-25T16:00:00,6633,2016,6,25,16,5,0,2,19.54
2016-06-25T17:00:00,6366,2016,6,25,17,5,0,2,20.32
2016-06-25T18:00:00,6242,2016,6,25,18,5,0,2,20.79
2016-06-25T19:00:00,6193,2016,6,25,19,5,0,2,22.01
2016-06-25T20:00:00,6241,2016,6,25,20,5,0,1,22.56
2016-06-25T21:00:00,6257,2016,6,25,21,5,0,1,21.06
2016-06-25T22:00:00,6127,2016,6,25,22,5,0,2,17.88
2016-06-25T23:00:00,6304,2016,6,25,23,5,0,1,18.28
2016-06-26T00:00:00,6181,2016,6,26,0,6,0,2,18.4
2016-06-26T01:00:00,5989,2016,6,26,1,6,0,2,18.43
2016-06-26T02:00:00,5873,2016,6,26,2,6,0,2,17.93
2016-06-26T03:00:00,5618,2016,6,26,3,6,0,2,17.15
2016-06-26T04:00:00,5544,2016,6,26,4,6,0,2,16.58
2016-06-26T05:00:00,5537,2016,6,26,5,6,0,2,16.02
2016-06-26T06:00:00,5675,2016,6,26,6,6,0,1,15.6
2016-06-26T07:00:00,5959,2016,6,26,7,6,0,1,15.34
2016-06-26T08:00:00,6268,2016,6,26,8,6,0,1,14.85
2016-06-26T09:00:00,6448,2016,6,26,9,6,0,1,14.78
2016-06-26T10:00:00,6678,2016,6,26,10,6,0,1,14.57
2016-06-26T11:00:00,6710,2016,6,26,11,6,0,1,14.3
2016-06-26T12:00:00,6568,2016,6,26,12,6,0,2,13.99
2016-06-26T13:00:00,6453,2016,6,26,13,6,0,2,14.13
2016-06-26T14:00:00,6196,2016,6,26,14,6,0,2,14.9
2016-06-26T15:00:00,6335,2016,6,26,15,6,0,1,15.68
2016-06-26T16:00:00,6408,2016,6,26,16,6,0,1,16.47
2016-06-26T17:00:00,6057,2016,6,26,17,6,0,2,17.44
2016-06-26T18:00:00,5891,2016,6,26,18,6,0,2,17.96
2016-06-26T19:00:00,5764,2016,6,26,19,6,0,2,18.4
2016-06-26T20:00:00,5935,2016,6,26,20,6,0,1,18.64
2016-06-26T21:00:00,5950,2016,6,26,21,6,0,1,19.03
2016-06-26T22:00:00,5581,2016,6,26,22,6,0,2,18.7
2016-06-26T23:00:00,5634,2016,6,26,23,6,0,1,18.36
2016-06-27T00:00:00,5956,2016,6,27,0,0,0,1,17.83
2016-06-27T01:00:00,5972,2016,6,27,1,0,0,1,17.5
2016-06-27T02:00:00,5940,2016,6,27,2,0,0,2,17.3
2016-06-27T03:00:00,5858,2016,6,27,3,0,0,2,16.67
2016-06-27T04:00:00,6241,2016,6,27,4,0,0,1,15.92
2016-06-27T05:00:00,6151,2016,6,27,5,0,0,2,15.54
2016-06-27T06:00:00,6801,2016,6,27,6,0,0,1,15.09
2016-06-27T07:00:00,7299,2016,6,27,7,0,0,1,14.78
2016-06-27T08:00:00,7464,2016,6,27,8,0,0,1,14.28
2016-06-27T09:00:00,7662,2016,6,27,9,0,0,1,14.18
2016-06-27T10:00:00,7974,2016,6,27,10,0,0,1,14.0
2016-06-27T11:00:00,7729,2016,6,27,11,0,0,2,13.65
2016-06-27T12:00:00,7795,2016,6,27,12,0,0,1,13.39
2016-06-27T13:00:00,7749,2016,6,27,13,0,0,2,13.79
2016-06-27T14:00:00,7367,2016,6,27,14,0,0,2,14.53
2016-06-27T15:00:00,7294,2016,6,27,15,0,0,2,15.71
2016-06-27T16:00:00,7047,2016,6,27,16,0,0,2,16.63
2016-06-27T17:00:00,6944,2016,6,27,17,0,0,2,17.98
2016-06-27T18:00:00,6639,2016,6,27,18,0,0,2,19.02
2016-06-27T19:00:00,6457,2016,6,27,19,0,0,2,19.96
2016-06-27T20:00:00,6458,2016,6,27,20,0,0,1,20.68
2016-06-27T21:00:00,6556,2016,6,27,21,0,0,1,21.28
2016-06-27T22:00:00,6126,2016,6,27,22,0,0,2,21.81
2016-06-27T23:00:00,6038,2016,6,27,23,0,0,2,22.14
2016-06-28T00:00:00,6026,2016,6,28,0,1,0,2,22.04
2016-06-28T01:00:00,6135,2016,6,28,1,1,0,1,21.68
2016-06-28T02:00:00,6421,2016,6,28,2,1,0,1,20.67
2016-06-28T03:00:00,6235,2016,6,28,3,1,0,2,19.0
2016-06-28T04:00:00,6130,2016,6,28,4,1,0,2,16.99
2016-06-28T05:00:00,6214,2016,6,28,5,1,0,1,16.15
2016-06-28T06:00:00,6926,2016,6,28,6,1,0,1,15.35
2016-06-28T07:00:00,7341,2016,6,28,7,1,0,1,14.43
2016-06-28T08:00:00,7426,2016,6,28,8,1,0,1,13.99
2016-06-28T09:00:00,7683,2016,6,28,9,1,0,1,13.49
2016-06-28T10:00:00,8085,2016,6,28,10,1,0,1,13.07
2016-06-28T11:00:00,7448,2016,6,28,11,1,0,2,12.99
2016-06-28T12:00:00,7648,2016,6,28,12,1,0,1,12.63
2016-06-28T13:00:00,7596,2016,6,28,13,1,0,2,13.2
2016-06-28T14:00:00,7598,2016,6,28,14,1,0,1,15.39
2016-06-28T15:00:00,7532,2016,6,28,15,1,0,2,17.35
2016-06-28T16:00:00,7066,2016,6,28,16,1,0,2,19.18
2016-06-28T17:00:00,6965,2016,6,28,17,1,0,2,20.52
2016-06-28T18:00:00,6715,2016,6,28,18,1,0,2,21.65
2016-06-28T19:00:00,6453,2016,6,28,19,1,0,2,22.6
2016-06-28T20:00:00,6502,2016,6,28,20,1,0,1,23.65
2016-06-28T21:00:00,6620,2016,6,28,21,1,0,1,24.37
2016-06-28T22:00:00,6446,2016,6,28,22,1,0,2,24.78
2016-06-28T23:00:00,6795,2016,6,28,23,1,0,1,25.06
2016-06-29T00:00:00,6930,2016,6,29,0,2,0,1,25.05
2016-06-29T01:00:00,6751,2016,6,29,1,2,0,2,24.4
2016-06-29T02:00:00,6689,2016,6,29,2,2,0,2,23.38
2016-06-29T03:00:00,6450,2016,6,29,3,2,0,2,22.09
2016-06-29T04:00:00,6559,2016,6,29,4,2,0,1,20.2
2016-06-29T05:00:00,6492,2016,6,29,5,2,0,2,19.04
2016-06-29T06:00:00,7040,2016,6,29,6,2,0,1,18.23
2016-06-29T07:00:00,7496,2016,6,29,7,2,0,1,17.46
2016-06-29T08:00:00,7553,2016,6,29,8,2,0,1,16.96
2016-06-29T09:00:00,7827,2016,6,29,9,2,0,1,16.79
2016-06-29T10:00:00,8047,2016,6,29,10,2,0,1,17.04
2016-06-29T11:00:00,7722,2016,6,29,11,2,0,2,16.85
2016-06-29T12:00:00,7866,2016,6,29,12,2,0,1,16.74
2016-06-29T13:00:00,7797,2016,6,29,13,2,0,2,17.14
2016-06-29T14:00:00,7880,2016,6,29,14,2,0,1,17.78
2016-06-29T15:00:00,7546,2016,6,29,15,2,0,2,18.84
2016-06-29T16:00:00,7332,2016,6,29,16,2,0,2,20.47
2016-06-29T17:00:00,7218,2016,6,29,17,2,0,2,21.6
2016-06-29T18:00:00,6983,2016,6,29,18,2,0,2,22.63
2016-06-29T19:00:00,6728,2016,6,29,19,2,0,2,23.54
2016-06-29T20:00:00,6671,2016,6,29,20,2,0,2,24.52
2016-06-29T21:00:00,6641,2016,6,29,21,2,0,2,24.97
2016-06-29T22:00:00,6205,2016,6,29,22,2,0,2,25.5
2016-06-29T23:00:00,6184,2016,6,29,23,2,0,2,25.72
2016-06-30T00:00:00,6038,2016,6,30,0,3,0,2,25.61
2016-06-30T01:00:00,6372,2016,6,30,1,3,0,1,25.15
2016-06-30T02:00:00,6581,2016,6,30,2,3,0,1,24.02
2016-06-30T03:00:00,6412,2016,6,30,3,3,0,2,22.47
2016-06-30T04:00:00,6472,2016,6,30,4,3,0,1,20.91
2016-06-30T05:00:00,6383,2016,6,30,5,3,0,2,19.89
2016-06-30T06:00:00,7103,2016,6,30,6,3,0,1,19.33
2016-06-30T07:00:00,7567,2016,6,30,7,3,0,1,19.03
2016-06-30T08:00:00,7861,2016,6,30,8,3,0,1,18.85
2016-06-30T09:00:00,8050,2016,6,30,9,3,0,1,18.37
2016-06-30T10:00:00,8273,2016,6,30,10,3,0,1,18.16
2016-06-30T11:00:00,7623,2016,6,30,11,3,0,2,17.71
2016-06-30T12:00:00,7740,2016,6,30,12,3,0,1,17.46
2016-06-30T13:00:00,7774,2016,6,30,13,3,0,1,17.53
2016-06-30T14:00:00,7613,2016,6,30,14,3,0,2,17.66
2016-06-30T15:00:00,7466,2016,6,30,15,3,0,2,18.13
2016-06-30T16:00:00,7265,2016,6,30,16,3,0,2,18.29
2016-06-30T17:00:00,7190,2016,6,30,17,3,0,2,19.0
2016-06-30T18:00:00,6876,2016,6,30,18,3,0,2,19.57
2016-06-30T19:00:00,6643,2016,6,30,19,3,0,2,20.8
2016-06-30T20:00:00,6561,2016,6,30,20,3,0,2,21.63
2016-06-30T21:00:00,6607,2016,6,30,21,3,0,1,21.94
2016-06-30T22:00:00,6239,2016,6,30,22,3,0,2,21.83
2016-06-30T23:00:00,5980,2016,6,30,23,3,0,2,21.86
2016-07-01T00:00:00,5876,2016,7,1,0,4,0,2,21.57
2016-07-01T01:00:00,5802,2016,7,1,1,4,0,2,20.57
2016-07-01T02:00:00,5896,2016,7,1,2,4,0,1,19.72
2016-07-01T03:00:00,6047,2016,7,1,3,4,0,1,18.99
2016-07-01T04:00:00,5717,2016,7,1,4,4,0,2,18.37
2016-07-01T05:00:00,6184,2016,7,1,5,4,0,1,17.8
2016-07-01T06:00:00,7020,2016,7,1,6,4,0,1,17.32
2016-07-01T07:00:00,7651,2016,7,1,7,4,0,1,16.85
2016-07-01T08:00:00,7776,2016,7,1,8,4,0,1,16.51
2016-07-01T09:00:00,7974,2016,7,1,9,4,0,1,16.3
2016-07-01T10:00:00,8101,2016,7,1,10,4,0,1,16.02
2016-07-01T11:00:00,7670,2016,7,1,11,4,0,2,15.9
2016-07-01T12:00:00,7706,2016,7,1,12,4,0,1,15.57
2016-07-01T13:00:00,7627,2016,7,1,13,4,0,2,16.07
2016-07-01T14:00:00,7471,2016,7,1,14,4,0,2,17.0
2016-07-01T15:00:00,6972,2016,7,1,15,4,0,2,18.34
2016-07-01T16:00:00,6807,2016,7,1,16,4,0,2,20.01
2016-07-01T17:00:00,6718,2016,7,1,17,4,0,2,21.21
2016-07-01T18:00:00,6525,2016,7,1,18,4,0,2,22.61
2016-07-01T19:00:00,6279,2016,7,1,19,4,0,2,23.55
2016-07-01T20:00:00,6277,2016,7,1,20,4,0,2,24.38
2016-07-01T21:00:00,6314,2016,7,1,21,4,0,1,25.09
2016-07-01T22:00:00,6030,2016,7,1,22,4,0,2,25.22
2016-07-01T23:00:00,5894,2016,7,1,23,4,0,2,25.57
2016-07-02T00:00:00,5966,2016,7,2,0,5,0,1,25.76
2016-07-02T01:00:00,6219,2016,7,2,1,5,0,1,25.44
2016-07-02T02:00:00,6088,2016,7,2,2,5,0,2,24.63
2016-07-02T03:00:00,5822,2016,7,2,3,5,0,2,22.85
2016-07-02T04:00:00,5745,2016,7,2,4,5,0,2,21.44
2016-07-02T05:00:00,5804,2016,7,2,5,5,0,1,20.47
2016-07-02T06:00:00,6016,2016,7,2,6,5,0,1,19.43
2016-07-02T07:00:00,5998,2016,7,2,7,5,0,2,18.84
2016-07-02T08:00:00,5951,2016,7,2,8,5,0,2,18.44
2016-07-02T09:00:00,6103,2016,7,2,9,5,0,1,18.03
2016-07-02T10:00:00,6215,2016,7,2,10,5,0,1,18.14
2016-07-02T11:00:00,6165,2016,7,2,11,5,0,2,18.22
2016-07-02T12:00:00,6202,2016,7,2,12,5,0,1,18.43
2016-07-02T13:00:00,6312,2016,7,2,13,5,0,1,18.43
2016-07-02T14:00:00,6338,2016,7,2,14,5,0,1,18.51
2016-07-02T15:00:00,6435,2016,7,2,15,5,0,1,18.75
2016-07-02T16:00:00,6191,2016,7,2,16,5,0,2,18.48
2016-07-02T17:00:00,5932,2016,7,2,17,5,0,2,18.67
2016-07-02T18:00:00,5791,2016,7,2,18,5,0,2,18.57
2016-07-02T19:00:00,5568,2016,7,2,19,5,0,2,19.24
2016-07-02T20:00:00,5530,2016,7,2,20,5,0,2,18.72
2016-07-02T21:00:00,5560,2016,7,2,21,5,0,1,17.96
2016-07-02T22:00:00,5428,2016,7,2,22,5,0,2,16.98
2016-07-02T23:00:00,6054,2016,7,2,23,5,0,1,16.49
2016-07-03T00:00:00,6116,2016,7,3,0,6,0,1,16.27
2016-07-03T01:00:00,6196,2016,7,3,1,6,0,1,15.85
2016-07-03T02:00:00,6061,2016,7,3,2,6,0,2,15.07
2016-07-03T03:00:00,5824,2016,7,3,3,6,0,2,14.7
2016-07-03T04:00:00,5729,2016,7,3,4,6,0,2,14.44
2016-07-03T05:00:00,5635,2016,7,3,5,6,0,2,14.25
2016-07-03T06:00:00,5738,2016,7,3,6,6,0,1,14.12
2016-07-03T07:00:00,5917,2016,7,3,7,6,0,1,13.66
2016-07-03T08:00:00,6190,2016,7,3,8,6,0,1,13.55
2016-07-03T09:00:00,6379,2016,7,3,9,6,0,1,13.34
2016-07-03T10:00:00,6442,2016,7,3,10,6,0,1,13.16
2016-07-03T11:00:00,6505,2016,7,3,11,6,0,1,13.01
2016-07-03T12:00:00,6339,2016,7,3,12,6,0,2,12.89
2016-07-03T13:00:00,6235,2016,7,3,13,6,0,2,13.1
2016-07-03T14:00:00,6153,2016,7,3,14,6,0,2,13.54
2016-07-03T15:00:00,6187,2016,7,3,15,6,0,1,14.88
2016-07-03T16:00:00,6131,2016,7,3,16,6,0,2,16.26
2016-07-03T17:00:00,5787,2016,7,3,17,6,0,2,17.6
2016-07-03T18:00:00,5465,2016,7,3,18,6,0,2,18.68
2016-07-03T19:00:00,5464,2016,7,3,19,6,0,2,19.39
2016-07-03T20:00:00,5518,2016,7,3,20,6,0,1,20.26
2016-07-03T21:00:00,5680,2016,7,3,21,6,0,1,21.15
2016-07-03T22:00:00,5361,2016,7,3,22,6,0,2,21.57
2016-07-03T23:00:00,5342,2016,7,3,23,6,0,2,21.72
2016-07-04T00:00:00,5798,2016,7,4,0,0,0,1,21.43
2016-07-04T01:00:00,5860,2016,7,4,1,0,0,1,20.94
2016-07-04T02:00:00,5942,2016,7,4,2,0,0,1,20.27
2016-07-04T03:00:00,5827,2016,7,4,3,0,0,2,19.33
2016-07-04T04:00:00,5796,2016,7,4,4,0,0,2,17.59
2016-07-04T05:00:00,6054,2016,7,4,5,0,0,1,16.75
2016-07-04T06:00:00,6710,2016,7,4,6,0,0,1,15.78
2016-07-04T07:00:00,7067,2016,7,4,7,0,0,1,14.64
2016-07-04T08:00:00,7191,2016,7,4,8,0,0,1,13.85
2016-07-04T09:00:00,7345,2016,7,4,9,0,0,1,13.57
2016-07-04T10:00:00,7580,2016,7,4,10,0,0,1,12.96
2016-07-04T11:00:00,7249,2016,7,4,11,0,0,2,12.43
2016-07-04T12:00:00,7349,2016,7,4,12,0,0,1,12.07
2016-07-04T13:00:00,7306,2016,7,4,13,0,0,2,12.8
2016-07-04T14:00:00,7227,2016,7,4,14,0,0,2,14.88
2016-07-04T15:00:00,7083,2016,7,4,15,0,0,2,16.91
2016-07-04T16:00:00,6858,2016,7,4,16,0,0,2,18.67
2016-07-04T17:00:00,6778,2016,7,4,17,0,0,2,20.04
